Origin,Destination,FlightDate,Total Dollars,Total Points,IsDomesticRoute
JFK,SMF,3/14/18 17:30,182.21,10705.6,1
LGB,SMF,3/15/18 16:40,91.52,0,1
LGB,SMF,3/15/18 16:40,91.52,4405.6,1
JFK,SMF,3/15/18 17:30,182.21,0,1
JFK,SMF,3/15/18 17:30,182.21,10705.6,1
LGB,SMF,3/16/18 8:07,91.52,0,1
LGB,SMF,3/16/18 8:07,91.52,4405.6,1
JFK,SMF,3/16/18 17:30,182.21,0,1
JFK,SMF,3/16/18 17:30,182.21,10705.6,1
LGB,SMF,3/17/18 8:07,91.52,0,1
LGB,SMF,3/17/18 8:07,91.52,4405.6,1
JFK,SMF,3/17/18 17:30,182.21,0,1
JFK,SMF,3/17/18 17:30,182.21,10705.6,1
LGB,SMF,3/18/18 8:07,102.21,0,1
LGB,SMF,3/18/18 8:07,102.21,5205.6,1
JFK,SMF,3/18/18 17:30,278.49,0,1
JFK,SMF,3/18/18 17:30,278.49,17405.6,1
LGB,SMF,3/19/18 16:40,91.52,0,1
LGB,SMF,3/19/18 16:40,91.52,4405.6,1
JFK,SMF,3/19/18 17:30,203.61,0,1
JFK,SMF,3/19/18 17:30,203.61,12205.6,1
LGB,SMF,3/20/18 8:07,80.82,0,1
LGB,SMF,3/20/18 8:07,80.82,3705.6,1
JFK,SMF,3/20/18 17:30,251.75,0,1
JFK,SMF,3/20/18 17:30,251.75,15505.6,1
LGB,SMF,3/21/18 8:07,91.52,0,1
LGB,SMF,3/21/18 8:07,91.52,4405.6,1
JFK,SMF,3/21/18 17:30,182.21,0,1
JFK,SMF,3/21/18 17:30,182.21,10705.6,1
LGB,SMF,3/22/18 8:07,91.52,0,1
LGB,SMF,3/22/18 8:07,91.52,4405.6,1
JFK,SMF,3/22/18 17:30,278.49,0,1
JFK,SMF,3/22/18 17:30,278.49,17405.6,1
LGB,SMF,3/23/18 16:40,91.52,0,1
LGB,SMF,3/23/18 16:40,91.52,4405.6,1
JFK,SMF,3/23/18 17:30,182.21,0,1
JFK,SMF,3/23/18 17:30,182.21,10705.6,1
LGB,SMF,3/24/18 8:07,91.52,0,1
LGB,SMF,3/24/18 8:07,91.52,4405.6,1
JFK,SMF,3/24/18 17:30,203.61,0,1
JFK,SMF,3/24/18 17:30,203.61,12205.6,1
LGB,SMF,3/25/18 8:07,80.82,0,1
LGB,SMF,3/25/18 8:07,80.82,3705.6,1
JFK,SMF,3/25/18 19:02,225,0,1
JFK,SMF,3/25/18 19:02,225,13705.6,1
LGB,SMF,3/26/18 8:07,91.52,0,1
LGB,SMF,3/26/18 8:07,91.52,4405.6,1
JFK,SMF,3/26/18 19:02,251.75,0,1
JFK,SMF,3/26/18 19:02,251.75,15505.6,1
LGB,SMF,3/27/18 8:07,80.82,0,1
LGB,SMF,3/27/18 8:07,80.82,3705.6,1
JFK,SMF,3/27/18 19:02,203.61,0,1
JFK,SMF,3/27/18 19:02,203.61,12205.6,1
LGB,SMF,3/28/18 8:07,102.21,0,1
LGB,SMF,3/28/18 8:07,102.21,5205.6,1
JFK,SMF,3/28/18 19:02,225,0,1
JFK,SMF,3/28/18 19:02,225,13705.6,1
LGB,SMF,3/29/18 8:07,91.52,0,1
LGB,SMF,3/29/18 8:07,91.52,4405.6,1
JFK,SMF,3/29/18 19:02,308.5,0,1
JFK,SMF,3/29/18 19:02,308.5,19405.6,1
LGB,SMF,3/30/18 8:07,102.21,0,1
LGB,SMF,3/30/18 8:07,102.21,5205.6,1
JFK,SMF,3/30/18 19:02,394.76,0,1
JFK,SMF,3/30/18 19:02,394.76,25405.6,1
LGB,SMF,3/31/18 8:07,102.21,0,1
LGB,SMF,3/31/18 8:07,102.21,5205.6,1
JFK,SMF,3/31/18 19:02,394.76,0,1
JFK,SMF,3/31/18 19:02,394.76,25405.6,1
FLL,SNU,11/30/17 11:08,217.2,0,0
FLL,SNU,11/30/17 11:08,217.2,8330.6,0
FLL,SNU,12/1/17 11:03,217.2,0,0
FLL,SNU,12/1/17 11:03,217.2,8330.6,0
FLL,SNU,12/2/17 11:03,217.2,0,0
FLL,SNU,12/2/17 11:03,217.2,8330.6,0
FLL,SNU,12/3/17 11:03,217.2,0,0
FLL,SNU,12/3/17 11:03,217.2,8330.6,0
FLL,SNU,12/4/17 11:03,217.2,0,0
FLL,SNU,12/4/17 11:03,217.2,8330.6,0
FLL,SNU,12/5/17 15:03,217.2,0,0
FLL,SNU,12/5/17 15:03,217.2,8330.6,0
FLL,SNU,12/6/17 13:54,217.2,0,0
FLL,SNU,12/6/17 13:54,217.2,8330.6,0
FLL,SNU,12/7/17 11:03,217.2,0,0
FLL,SNU,12/7/17 11:03,217.2,8330.6,0
FLL,SNU,12/8/17 11:03,233.2,0,0
FLL,SNU,12/8/17 11:03,233.2,9530.6,0
FLL,SNU,12/9/17 11:03,217.2,0,0
FLL,SNU,12/9/17 11:03,217.2,8330.6,0
FLL,SNU,12/10/17 11:03,217.2,0,0
FLL,SNU,12/10/17 11:03,217.2,8330.6,0
FLL,SNU,12/11/17 11:03,198.2,0,0
FLL,SNU,12/11/17 11:03,198.2,6930.6,0
FLL,SNU,12/12/17 15:03,233.2,0,0
FLL,SNU,12/12/17 15:03,233.2,9530.6,0
FLL,SNU,12/13/17 13:54,268.2,0,0
FLL,SNU,12/13/17 13:54,268.2,13030.6,0
FLL,SNU,12/14/17 11:04,301.2,0,0
FLL,SNU,12/14/17 11:04,301.2,17030.6,0
FLL,SNU,12/15/17 11:04,331.2,0,0
FLL,SNU,12/15/17 11:04,331.2,21530.6,0
FLL,SNU,12/16/17 11:04,361.2,0,0
FLL,SNU,12/16/17 11:04,361.2,26930.6,0
FLL,SNU,12/17/17 11:04,361.2,0,0
FLL,SNU,12/17/17 11:04,361.2,26930.6,0
FLL,SNU,12/18/17 11:04,361.2,0,0
FLL,SNU,12/18/17 11:04,361.2,26930.6,0
FLL,SNU,12/19/17 15:06,401.2,0,0
FLL,SNU,12/19/17 15:06,401.2,31130.6,0
FLL,SNU,12/20/17 13:56,401.2,0,0
FLL,SNU,12/20/17 13:56,401.2,31130.6,0
FLL,SNU,12/21/17 11:04,487.2,0,0
FLL,SNU,12/21/17 11:04,487.2,40230.6,0
FLL,SNU,12/22/17 11:04,554.2,0,0
FLL,SNU,12/22/17 11:04,554.2,49830.6,0
FLL,SNU,12/23/17 11:04,554.2,0,0
FLL,SNU,12/23/17 11:04,554.2,49830.6,0
FLL,SNU,12/24/17 11:04,487.2,0,0
FLL,SNU,12/24/17 11:04,487.2,40230.6,0
FLL,SNU,12/25/17 11:04,466.2,0,0
FLL,SNU,12/25/17 11:04,466.2,37930.6,0
FLL,SNU,12/26/17 15:06,431.2,0,0
FLL,SNU,12/26/17 15:06,431.2,34330.6,0
FLL,SNU,12/27/17 13:56,413.2,0,0
FLL,SNU,12/27/17 13:56,413.2,32430.6,0
FLL,SNU,12/28/17 11:04,451.2,0,0
FLL,SNU,12/28/17 11:04,451.2,36430.6,0
FLL,SNU,12/29/17 11:04,451.2,0,0
FLL,SNU,12/29/17 11:04,451.2,36430.6,0
FLL,SNU,12/30/17 11:04,451.2,0,0
FLL,SNU,12/30/17 11:04,451.2,36430.6,0
FLL,SNU,12/31/17 11:04,331.2,0,0
FLL,SNU,12/31/17 11:04,331.2,21530.6,0
FLL,SNU,1/1/18 11:04,198.2,0,0
FLL,SNU,1/1/18 11:04,198.2,6930.6,0
FLL,SNU,1/2/18 15:06,198.2,0,0
FLL,SNU,1/2/18 15:06,198.2,6930.6,0
FLL,SNU,1/3/18 13:56,198.2,0,0
FLL,SNU,1/3/18 13:56,198.2,6930.6,0
FLL,SNU,1/4/18 11:04,198.2,0,0
FLL,SNU,1/4/18 11:04,198.2,6930.6,0
FLL,SNU,1/5/18 11:04,217.2,0,0
FLL,SNU,1/5/18 11:04,217.2,8330.6,0
FLL,SNU,1/6/18 11:04,217.2,0,0
FLL,SNU,1/6/18 11:04,217.2,8330.6,0
FLL,SNU,1/7/18 11:04,233.2,0,0
FLL,SNU,1/7/18 11:04,233.2,9530.6,0
FLL,SNU,1/8/18 11:04,198.2,0,0
FLL,SNU,1/8/18 11:04,198.2,6930.6,0
FLL,SNU,1/9/18 15:06,149.2,0,0
FLL,SNU,1/9/18 15:06,149.2,3230.6,0
FLL,SNU,1/10/18 13:56,198.2,0,0
FLL,SNU,1/10/18 13:56,198.2,6930.6,0
FLL,SNU,1/11/18 11:04,198.2,0,0
FLL,SNU,1/11/18 11:04,198.2,6930.6,0
FLL,SNU,1/12/18 11:04,198.2,0,0
FLL,SNU,1/12/18 11:04,198.2,6930.6,0
FLL,SNU,1/13/18 11:04,268.2,0,0
FLL,SNU,1/13/18 11:04,268.2,13030.6,0
FLL,SNU,1/14/18 11:04,198.2,0,0
FLL,SNU,1/14/18 11:04,198.2,6930.6,0
FLL,SNU,1/15/18 11:04,198.2,0,0
FLL,SNU,1/15/18 11:04,198.2,6930.6,0
FLL,SNU,1/16/18 15:06,198.2,0,0
FLL,SNU,1/16/18 15:06,198.2,6930.6,0
FLL,SNU,1/17/18 13:56,198.2,0,0
FLL,SNU,1/17/18 13:56,198.2,6930.6,0
FLL,SNU,1/18/18 11:04,198.2,0,0
FLL,SNU,1/18/18 11:04,198.2,6930.6,0
FLL,SNU,1/19/18 11:04,233.2,0,0
FLL,SNU,1/19/18 11:04,233.2,9530.6,0
FLL,SNU,1/20/18 11:04,233.2,0,0
FLL,SNU,1/20/18 11:04,233.2,9530.6,0
FLL,SNU,1/21/18 11:04,198.2,0,0
FLL,SNU,1/21/18 11:04,198.2,6930.6,0
FLL,SNU,1/22/18 11:04,149.2,0,0
FLL,SNU,1/22/18 11:04,149.2,3230.6,0
FLL,SNU,1/23/18 15:06,149.2,0,0
FLL,SNU,1/23/18 15:06,149.2,3230.6,0
FLL,SNU,1/24/18 13:56,149.2,0,0
FLL,SNU,1/24/18 13:56,149.2,3230.6,0
FLL,SNU,1/25/18 11:04,170.2,0,0
FLL,SNU,1/25/18 11:04,170.2,4830.6,0
FLL,SNU,1/26/18 11:04,149.2,0,0
FLL,SNU,1/26/18 11:04,149.2,3230.6,0
FLL,SNU,1/27/18 11:04,198.2,0,0
FLL,SNU,1/27/18 11:04,198.2,6930.6,0
FLL,SNU,1/28/18 11:04,198.2,0,0
FLL,SNU,1/28/18 11:04,198.2,6930.6,0
FLL,SNU,1/29/18 11:04,149.2,0,0
FLL,SNU,1/29/18 11:04,149.2,3230.6,0
FLL,SNU,1/30/18 15:06,149.2,0,0
FLL,SNU,1/30/18 15:06,149.2,3230.6,0
FLL,SNU,1/31/18 13:56,198.2,0,0
FLL,SNU,1/31/18 13:56,198.2,6930.6,0
FLL,SNU,2/1/18 11:04,149.2,0,0
FLL,SNU,2/1/18 11:04,149.2,3230.6,0
FLL,SNU,2/2/18 11:04,170.2,0,0
FLL,SNU,2/2/18 11:04,170.2,4830.6,0
FLL,SNU,2/3/18 11:04,170.2,0,0
FLL,SNU,2/3/18 11:04,170.2,4830.6,0
FLL,SNU,2/4/18 11:04,233.2,0,0
FLL,SNU,2/4/18 11:04,233.2,9530.6,0
FLL,SNU,2/5/18 11:04,170.2,0,0
FLL,SNU,2/5/18 11:04,170.2,4830.6,0
FLL,SNU,2/6/18 15:06,149.2,0,0
FLL,SNU,2/6/18 15:06,149.2,3230.6,0
FLL,SNU,2/7/18 13:56,198.2,0,0
FLL,SNU,2/7/18 13:56,198.2,6930.6,0
FLL,SNU,2/8/18 11:04,170.2,0,0
FLL,SNU,2/8/18 11:04,170.2,4830.6,0
FLL,SNU,2/9/18 11:04,149.2,0,0
FLL,SNU,2/9/18 11:04,149.2,3230.6,0
FLL,SNU,2/10/18 11:04,170.2,0,0
FLL,SNU,2/10/18 11:04,170.2,4830.6,0
FLL,SNU,2/11/18 11:04,198.2,0,0
FLL,SNU,2/11/18 11:04,198.2,6930.6,0
FLL,SNU,2/12/18 11:04,149.2,0,0
FLL,SNU,2/12/18 11:04,149.2,3230.6,0
FLL,SNU,2/13/18 15:06,149.2,0,0
FLL,SNU,2/13/18 15:06,149.2,3230.6,0
FLL,SNU,2/14/18 13:56,149.2,0,0
FLL,SNU,2/14/18 13:56,149.2,3230.6,0
FLL,SNU,2/15/18 11:06,149.2,0,0
FLL,SNU,2/15/18 11:06,149.2,3230.6,0
FLL,SNU,2/16/18 11:06,149.2,0,0
FLL,SNU,2/16/18 11:06,149.2,3230.6,0
FLL,SNU,2/17/18 11:06,217.2,0,0
FLL,SNU,2/17/18 11:06,217.2,8330.6,0
FLL,SNU,2/18/18 11:06,198.2,0,0
FLL,SNU,2/18/18 11:06,198.2,6930.6,0
FLL,SNU,2/19/18 11:06,149.2,0,0
FLL,SNU,2/19/18 11:06,149.2,3230.6,0
FLL,SNU,2/20/18 15:06,149.2,0,0
FLL,SNU,2/20/18 15:06,149.2,3230.6,0
FLL,SNU,2/21/18 13:56,170.2,0,0
FLL,SNU,2/21/18 13:56,170.2,4830.6,0
FLL,SNU,2/22/18 11:06,149.2,0,0
FLL,SNU,2/22/18 11:06,149.2,3230.6,0
FLL,SNU,2/23/18 11:06,149.2,0,0
FLL,SNU,2/23/18 11:06,149.2,3230.6,0
FLL,SNU,2/24/18 11:06,198.2,0,0
FLL,SNU,2/24/18 11:06,198.2,6930.6,0
FLL,SNU,2/25/18 11:06,149.2,0,0
FLL,SNU,2/25/18 11:06,149.2,3230.6,0
FLL,SNU,2/26/18 11:06,149.2,0,0
FLL,SNU,2/26/18 11:06,149.2,3230.6,0
FLL,SNU,2/27/18 15:01,149.2,0,0
FLL,SNU,2/27/18 15:01,149.2,3230.6,0
FLL,SNU,2/28/18 13:50,149.2,0,0
FLL,SNU,2/28/18 13:50,149.2,3230.6,0
FLL,SNU,3/1/18 11:01,149.2,0,0
FLL,SNU,3/1/18 11:01,149.2,3230.6,0
FLL,SNU,3/2/18 11:01,170.2,0,0
FLL,SNU,3/2/18 11:01,170.2,4830.6,0
FLL,SNU,3/3/18 11:01,170.2,0,0
FLL,SNU,3/3/18 11:01,170.2,4830.6,0
FLL,SNU,3/4/18 11:01,198.2,0,0
FLL,SNU,3/4/18 11:01,198.2,6930.6,0
FLL,SNU,3/5/18 11:01,149.2,0,0
FLL,SNU,3/5/18 11:01,149.2,3230.6,0
FLL,SNU,3/6/18 15:01,149.2,0,0
FLL,SNU,3/6/18 15:01,149.2,3230.6,0
FLL,SNU,3/7/18 13:50,149.2,0,0
FLL,SNU,3/7/18 13:50,149.2,3230.6,0
FLL,SNU,3/8/18 11:01,170.2,0,0
FLL,SNU,3/8/18 11:01,170.2,4830.6,0
FLL,SNU,3/9/18 11:01,170.2,0,0
FLL,SNU,3/9/18 11:01,170.2,4830.6,0
FLL,SNU,3/10/18 11:01,170.2,0,0
FLL,SNU,3/10/18 11:01,170.2,4830.6,0
FLL,SNU,3/11/18 11:01,149.2,0,0
FLL,SNU,3/11/18 11:01,149.2,3230.6,0
FLL,SNU,3/12/18 11:01,149.2,0,0
FLL,SNU,3/12/18 11:01,149.2,3230.6,0
FLL,SNU,3/13/18 15:01,149.2,0,0
FLL,SNU,3/13/18 15:01,149.2,3230.6,0
FLL,SNU,3/14/18 13:50,149.2,0,0
FLL,SNU,3/14/18 13:50,149.2,3230.6,0
FLL,SNU,3/15/18 11:01,170.2,0,0
FLL,SNU,3/15/18 11:01,170.2,4830.6,0
FLL,SNU,3/16/18 11:01,198.2,0,0
FLL,SNU,3/16/18 11:01,198.2,6930.6,0
FLL,SNU,3/17/18 11:01,217.2,0,0
FLL,SNU,3/17/18 11:01,217.2,8330.6,0
FLL,SNU,3/18/18 11:01,217.2,0,0
FLL,SNU,3/18/18 11:01,217.2,8330.6,0
FLL,SNU,3/19/18 11:01,198.2,0,0
FLL,SNU,3/19/18 11:01,198.2,6930.6,0
FLL,SNU,3/20/18 15:01,170.2,0,0
FLL,SNU,3/20/18 15:01,170.2,4830.6,0
FLL,SNU,3/21/18 13:50,149.2,0,0
FLL,SNU,3/21/18 13:50,149.2,3230.6,0
FLL,SNU,3/22/18 11:01,198.2,0,0
FLL,SNU,3/22/18 11:01,198.2,6930.6,0
FLL,SNU,3/23/18 11:01,233.2,0,0
FLL,SNU,3/23/18 11:01,233.2,9530.6,0
FLL,SNU,3/24/18 11:01,242.2,0,0
FLL,SNU,3/24/18 11:01,242.2,10130.6,0
FLL,SNU,3/25/18 12:00,170.2,0,0
FLL,SNU,3/25/18 12:00,170.2,4830.6,0
FLL,SNU,3/26/18 12:00,149.2,0,0
FLL,SNU,3/26/18 12:00,149.2,3230.6,0
FLL,SNU,3/27/18 12:00,198.2,0,0
FLL,SNU,3/27/18 12:00,198.2,6930.6,0
FLL,SNU,3/28/18 12:00,149.2,0,0
FLL,SNU,3/28/18 12:00,149.2,3230.6,0
FLL,SNU,3/29/18 12:00,170.2,0,0
FLL,SNU,3/29/18 12:00,170.2,4830.6,0
FLL,SNU,3/30/18 12:00,198.2,0,0
FLL,SNU,3/30/18 12:00,198.2,6930.6,0
FLL,SNU,3/31/18 12:00,198.2,0,0
FLL,SNU,3/31/18 12:00,198.2,6930.6,0
JFK,SRQ,11/30/17 11:01,272.31,0,1
JFK,SRQ,11/30/17 11:01,272.31,16905.6,1
BOS,SRQ,11/30/17 11:48,171.75,0,1
BOS,SRQ,11/30/17 11:48,171.75,10005.6,1
JFK,SRQ,12/1/17 11:01,272.31,0,1
JFK,SRQ,12/1/17 11:01,272.31,16905.6,1
BOS,SRQ,12/1/17 11:48,462.49,0,1
BOS,SRQ,12/1/17 11:48,367.52,25405.6,1
JFK,SRQ,12/2/17 11:01,261.61,0,1
JFK,SRQ,12/2/17 11:01,261.61,16205.6,1
BOS,SRQ,12/2/17 11:55,409,0,1
BOS,SRQ,12/2/17 11:55,367.52,25405.6,1
BOS,SRQ,12/3/17 11:48,409,0,1
BOS,SRQ,12/3/17 11:48,367.52,25405.6,1
JFK,SRQ,12/3/17 13:07,261.61,0,1
JFK,SRQ,12/3/17 13:07,261.61,16205.6,1
JFK,SRQ,12/4/17 11:01,261.61,0,1
JFK,SRQ,12/4/17 11:01,261.61,16205.6,1
BOS,SRQ,12/4/17 11:48,409,0,1
BOS,SRQ,12/4/17 11:48,367.52,25405.6,1
JFK,SRQ,12/5/17 11:01,261.61,0,1
JFK,SRQ,12/5/17 11:01,261.61,16205.6,1
BOS,SRQ,12/5/17 11:48,409,0,1
BOS,SRQ,12/5/17 11:48,367.52,25405.6,1
JFK,SRQ,12/6/17 11:01,218.82,0,1
JFK,SRQ,12/6/17 11:01,218.82,13205.6,1
BOS,SRQ,12/6/17 11:48,335.19,0,1
BOS,SRQ,12/6/17 11:48,335.19,23005.6,1
JFK,SRQ,12/7/17 11:01,218.82,0,1
JFK,SRQ,12/7/17 11:01,218.82,13205.6,1
BOS,SRQ,12/7/17 11:48,335.19,0,1
BOS,SRQ,12/7/17 11:48,335.19,23005.6,1
JFK,SRQ,12/8/17 11:01,218.82,0,1
JFK,SRQ,12/8/17 11:01,218.82,13205.6,1
BOS,SRQ,12/8/17 11:48,335.19,0,1
BOS,SRQ,12/8/17 11:48,335.19,23005.6,1
JFK,SRQ,12/9/17 11:01,218.82,0,1
JFK,SRQ,12/9/17 11:01,218.82,13205.6,1
BOS,SRQ,12/9/17 11:55,335.19,0,1
BOS,SRQ,12/9/17 11:55,335.19,23005.6,1
BOS,SRQ,12/10/17 11:48,335.19,0,1
BOS,SRQ,12/10/17 11:48,335.19,23005.6,1
JFK,SRQ,12/10/17 14:17,218.82,0,1
JFK,SRQ,12/10/17 14:17,218.82,13205.6,1
JFK,SRQ,12/11/17 11:01,218.82,0,1
JFK,SRQ,12/11/17 11:01,218.82,13205.6,1
BOS,SRQ,12/11/17 11:48,171.75,0,1
BOS,SRQ,12/11/17 11:48,171.75,10005.6,1
JFK,SRQ,12/12/17 11:01,107.56,0,1
JFK,SRQ,12/12/17 11:01,107.56,5505.6,1
BOS,SRQ,12/12/17 11:48,171.75,0,1
BOS,SRQ,12/12/17 11:48,171.75,10005.6,1
JFK,SRQ,12/13/17 11:01,107.56,0,1
JFK,SRQ,12/13/17 11:01,107.56,5505.6,1
BOS,SRQ,12/13/17 11:48,171.75,0,1
BOS,SRQ,12/13/17 11:48,171.75,10005.6,1
JFK,SRQ,12/14/17 11:02,218.82,0,1
JFK,SRQ,12/14/17 11:02,218.82,13205.6,1
BOS,SRQ,12/14/17 11:45,409,0,1
BOS,SRQ,12/14/17 11:45,409,31005.6,1
JFK,SRQ,12/15/17 11:02,218.82,0,1
JFK,SRQ,12/15/17 11:02,218.82,13205.6,1
BOS,SRQ,12/15/17 11:45,266.72,0,1
BOS,SRQ,12/15/17 11:45,266.72,16605.6,1
BOS,SRQ,12/16/17 7:05,266.72,0,1
BOS,SRQ,12/16/17 7:05,266.72,16605.6,1
JFK,SRQ,12/16/17 11:02,179.24,0,1
JFK,SRQ,12/16/17 11:02,179.24,10505.6,1
JFK,SRQ,12/17/17 11:02,179.24,0,1
JFK,SRQ,12/17/17 11:02,179.24,10505.6,1
BOS,SRQ,12/17/17 11:45,318.79,0,1
BOS,SRQ,12/17/17 11:45,318.79,20205.6,1
JFK,SRQ,12/18/17 11:02,284.92,0,1
JFK,SRQ,12/18/17 11:02,284.92,17805.6,1
BOS,SRQ,12/18/17 11:45,365.86,0,1
BOS,SRQ,12/18/17 11:45,365.86,25305.6,1
JFK,SRQ,12/19/17 11:02,284.92,0,1
JFK,SRQ,12/19/17 11:02,284.92,17805.6,1
BOS,SRQ,12/19/17 11:45,266.72,0,1
BOS,SRQ,12/19/17 11:45,266.72,16605.6,1
JFK,SRQ,12/20/17 11:02,461.44,0,1
JFK,SRQ,12/20/17 11:02,461.44,38605.6,1
BOS,SRQ,12/20/17 11:45,365.86,0,1
BOS,SRQ,12/20/17 11:45,365.86,25305.6,1
JFK,SRQ,12/21/17 11:02,532.05,0,1
JFK,SRQ,12/21/17 11:02,532.05,49605.6,1
BOS,SRQ,12/21/17 11:45,582.38,0,1
BOS,SRQ,12/21/17 11:45,582.38,54605.6,1
JFK,SRQ,12/22/17 11:02,554.94,0,1
JFK,SRQ,12/22/17 11:02,554.94,51905.6,1
BOS,SRQ,12/22/17 11:45,381.2,0,1
BOS,SRQ,12/22/17 11:45,381.2,26405.6,1
BOS,SRQ,12/23/17 7:05,266.72,0,1
BOS,SRQ,12/23/17 7:05,266.72,16605.6,1
JFK,SRQ,12/23/17 11:02,733.31,0,1
JFK,SRQ,12/23/17 11:02,733.31,69405.6,1
JFK,SRQ,12/24/17 11:02,461.44,0,1
JFK,SRQ,12/24/17 11:02,461.44,38605.6,1
BOS,SRQ,12/24/17 11:45,582.38,0,1
BOS,SRQ,12/24/17 11:45,582.38,54605.6,1
JFK,SRQ,12/25/17 11:02,461.44,0,1
JFK,SRQ,12/25/17 11:02,461.44,38605.6,1
BOS,SRQ,12/25/17 11:45,365.86,0,1
BOS,SRQ,12/25/17 11:45,365.86,25305.6,1
JFK,SRQ,12/26/17 11:02,554.94,0,1
JFK,SRQ,12/26/17 11:02,554.94,51905.6,1
BOS,SRQ,12/26/17 11:45,785.96,0,1
BOS,SRQ,12/26/17 11:45,785.96,74605.6,1
JFK,SRQ,12/27/17 11:02,608.52,0,1
JFK,SRQ,12/27/17 11:02,608.52,57105.6,1
BOS,SRQ,12/27/17 11:45,447.05,0,1
BOS,SRQ,12/27/17 11:45,447.05,34105.6,1
JFK,SRQ,12/28/17 11:02,337.87,0,1
JFK,SRQ,12/28/17 11:02,337.87,21505.6,1
BOS,SRQ,12/28/17 11:45,664.75,0,1
BOS,SRQ,12/28/17 11:45,664.75,62705.6,1
JFK,SRQ,12/29/17 11:02,367.3,0,1
JFK,SRQ,12/29/17 11:02,329.02,22505.6,1
BOS,SRQ,12/29/17 11:45,582.38,0,1
BOS,SRQ,12/29/17 11:45,582.38,54605.6,1
BOS,SRQ,12/30/17 7:05,266.72,0,1
BOS,SRQ,12/30/17 7:05,266.72,16605.6,1
JFK,SRQ,12/30/17 11:02,337.87,0,1
JFK,SRQ,12/30/17 11:02,337.87,21505.6,1
JFK,SRQ,12/31/17 11:02,284.92,0,1
JFK,SRQ,12/31/17 11:02,284.92,17805.6,1
BOS,SRQ,12/31/17 11:45,318.79,0,1
BOS,SRQ,12/31/17 11:45,318.79,20205.6,1
JFK,SRQ,1/1/18 11:02,296.58,0,1
JFK,SRQ,1/1/18 11:02,296.58,18605.6,1
BOS,SRQ,1/1/18 11:45,527.61,0,1
BOS,SRQ,1/1/18 11:45,527.61,44505.6,1
JFK,SRQ,1/2/18 11:02,218.82,0,1
JFK,SRQ,1/2/18 11:02,218.82,13205.6,1
BOS,SRQ,1/2/18 11:45,527.61,0,1
BOS,SRQ,1/2/18 11:45,527.61,44505.6,1
JFK,SRQ,1/3/18 11:02,351.94,0,1
JFK,SRQ,1/3/18 11:02,351.94,22505.6,1
BOS,SRQ,1/3/18 11:45,527.61,0,1
BOS,SRQ,1/3/18 11:45,527.61,44505.6,1
JFK,SRQ,1/4/18 7:43,188.85,0,1
JFK,SRQ,1/4/18 7:43,188.85,11205.6,1
BOS,SRQ,1/4/18 10:45,409,0,1
BOS,SRQ,1/4/18 10:45,409,31005.6,1
JFK,SRQ,1/5/18 7:59,179.24,0,1
JFK,SRQ,1/5/18 7:59,179.24,10505.6,1
BOS,SRQ,1/5/18 10:25,335.19,0,1
BOS,SRQ,1/5/18 10:25,335.19,23005.6,1
JFK,SRQ,1/6/18 7:59,179.24,0,1
JFK,SRQ,1/6/18 7:59,179.24,10505.6,1
BOS,SRQ,1/6/18 10:25,335.19,0,1
BOS,SRQ,1/6/18 10:25,335.19,23005.6,1
JFK,SRQ,1/7/18 7:59,261.61,0,1
JFK,SRQ,1/7/18 7:59,261.61,16205.6,1
BOS,SRQ,1/7/18 10:25,335.19,0,1
BOS,SRQ,1/7/18 10:25,335.19,23005.6,1
JFK,SRQ,1/8/18 7:59,188.85,0,1
JFK,SRQ,1/8/18 7:59,188.85,11205.6,1
BOS,SRQ,1/8/18 10:25,266.72,0,1
BOS,SRQ,1/8/18 10:25,266.72,16605.6,1
JFK,SRQ,1/9/18 7:59,179.24,0,1
JFK,SRQ,1/9/18 7:59,179.24,10505.6,1
BOS,SRQ,1/9/18 10:25,172.58,0,1
BOS,SRQ,1/9/18 10:25,172.58,10005.6,1
JFK,SRQ,1/10/18 7:59,188.85,0,1
JFK,SRQ,1/10/18 7:59,188.85,11205.6,1
BOS,SRQ,1/10/18 10:25,266.72,0,1
BOS,SRQ,1/10/18 10:25,266.72,16605.6,1
JFK,SRQ,1/11/18 7:59,218.82,0,1
JFK,SRQ,1/11/18 7:59,218.82,13205.6,1
BOS,SRQ,1/11/18 10:25,335.19,0,1
BOS,SRQ,1/11/18 10:25,335.19,23005.6,1
JFK,SRQ,1/12/18 7:59,284.92,0,1
JFK,SRQ,1/12/18 7:59,284.92,17805.6,1
BOS,SRQ,1/12/18 10:25,447.05,0,1
BOS,SRQ,1/12/18 10:25,447.05,34105.6,1
JFK,SRQ,1/13/18 7:59,179.24,0,1
JFK,SRQ,1/13/18 7:59,179.24,10505.6,1
BOS,SRQ,1/13/18 10:25,220.72,0,1
BOS,SRQ,1/13/18 10:25,220.72,13405.6,1
JFK,SRQ,1/14/18 7:59,179.24,0,1
JFK,SRQ,1/14/18 7:59,179.24,10505.6,1
BOS,SRQ,1/14/18 10:25,172.58,0,1
BOS,SRQ,1/14/18 10:25,172.58,10005.6,1
JFK,SRQ,1/15/18 7:59,107.56,0,1
JFK,SRQ,1/15/18 7:59,107.56,5505.6,1
BOS,SRQ,1/15/18 10:25,220.72,0,1
BOS,SRQ,1/15/18 10:25,220.72,13405.6,1
